ID,Amt Requested,Amt Funded,Length,Monthly Pmt,Pmts to Date,State,Income,Open LoC,Total LoC,Employ,Purpose,FICO,Home,Utilization,Rate,D/I,Standing,Balance,Delinquent,Months
22815,11200,11200,36 months,400.82,1200.78,NV,3070,2,5,2,Consolidate Debt,681-715,Rent,95.80%,17.27%,14.07%,Currently paying,7661,0,47
22816,4200,4200,36 months,149.36,1337.58,UT,2833.33,3,15,4,Other,660-680,Rent,93.90%,16.82%,16.02%,Extremely late/charged off/default,4227,0,43
22817,13500,13500,36 months,449.88,6735.15,MA,4250,7,22,6,Consolidate Debt,681-715,Rent,75.20%,12.23%,19.88%,Currently paying,12339,1,22
22818,10200,6854.28,36 months,327.37,11783.92,MT,4166.67,5,15,< 1,small_business,716-750,Own,48.90%,9.63%,15.46%,Paid,15303,0,
22819,24925,21025,60 months,572.63,5708.9,KY,4166.67,14,43,2,small_business,751-780,Rent,30.30%,13.43%,26.21%,Currently paying,16872,0,
22820,1000,1000,36 months,31.11,1099.94,AR,2083.33,13,19,6,Consolidate Debt,716-750,Mortgage,14.90%,7.51%,22.61%,Paid,2630,0,
22821,12000,12000,60 months,311.49,619,FL,2833.33,6,9,7,Consolidate Debt,660-680,Mortgage,49.40%,19.03%,13.41%,Currently paying,10928,0,71
22822,16200,16200,60 months,413.58,1649.88,KY,3921,6,9,5,Consolidate Debt,681-715,Own,77.00%,18.25%,19.43%,Currently paying,19330,0,55
22823,6250,6250,36 months,206.08,6480.44,VA,2666.67,9,44,3,Consolidate Debt,681-715,Mortgage,24.90%,11.49%,7.35%,Paid,3712,0,43
22824,18000,18000,36 months,598.89,0,HI,6000,8,14,7,Consolidate Debt,681-715,Own,71.20%,12.12%,13.20%,No payment due,12180,0,
22825,18000,18000,60 months,414.09,0,PA,6883.33,7,23,10+,Consolidate Debt,716-750,Mortgage,79.70%,13.49%,5.45%,Currently paying,19779,0,
22826,5500,5500,36 months,189.91,3410.1,CA,1800,6,8,n/a,Consolidate Debt,660-680,Rent,74.30%,14.72%,18.17%,Currently paying,10557,0,
22827,24000,24000,60 months,609.32,3038.1,WISC,5000,11,15,4,Consolidate Debt,681-715,Rent,63.00%,17.99%,15.32%,Currently paying,10402,0,34
22828,20000,20000,36 months,683.36,12964.27,CO,6666.67,8,23,3,Car Loan,681-715,Rent,42.70%,13.98%,14.28%,Currently paying,7731,0,45
22829,10000,10000,36 months,357.48,6061.35,NY,4750,5,7,n/a,Consolidate Debt,681-715,Rent,97.50%,17.19%,8.38%,Currently paying,12779,0,
22830,15000,15000,36 months,469.22,16273.19,FL,4583.33,14,63,10+,Consolidate Debt,751-780,Mortgage,2.20%,7.88%,17.59%,Paid,1233,0,
22831,8700,8700,36 months,291.85,290.83,NY,14166.67,11,17,< 1,Home Improvement,660-680,Rent,71.00%,12.69%,5.02%,Currently paying,19036,0,
22832,7000,7000,36 months,234.97,7662.53,Tex,6916.67,3,8,10+,Consolidate Debt,716-750,Mortgage,0.00%,12.73%,0.00%,Paid,0,0,
22833,28000,28000,60 months,603.92,0,OK,9416.67,14,31,10+,Consolidate Debt,716-750,Mortgage,45.30%,10.65%,11.18%,Currently paying,37324,0,
22834,6000,6000,36 months,199.89,7106.4,TX,3333.33,15,23,1,Consolidate Debt,681-715,Rent,63.80%,12.21%,20.43%,Paid,12694,0,
22835,7575,7575,60 months,163.76,2781.71,UT,5333,5,14,2,Wedding,751-780,Rent,65.60%,10.75%,10.39%,Currently paying,35754,0,
22836,7500,7500,36 months,241.58,7562.11,Tex,5625,5,8,3,Other,751-780,Rent,5.00%,9.88%,9.16%,Paid,747,0,
22837,15000,15000,36 months,527.36,14199.84,OH,5416.67,8,11,4,Consolidate Debt,660-680,Rent,51.10%,16.00%,5.72%,Currently paying,10472,0,
22838,14000,4528.35,36 months,481.36,17325.81,TX,10416.67,12,34,1,Consolidate Debt,681-715,Mortgage,33.10%,14.42%,13.27%,Paid,30160,1,10
22839,15000,14259.75,36 months,460.01,7353.28,GA,7833.33,17,32,3,Consolidate Debt,751-780,Mortgage,24.60%,6.54%,9.47%,Currently paying,59455,0,
22840,1200,1200,36 months,41.01,204.3,NV,3000,9,32,9,Other,660-680,Rent,32.90%,13.99%,24.60%,Currently paying,1153,1,13
22841,6000,6000,36 months,202.14,1411.76,FL,4000,17,38,2,Credit Card,681-715,Rent,34.50%,12.99%,19.40%,Currently paying,6940,0,59
22842,17200,17200,36 months,590.12,1768.29,CA,6250,7,14,< 1,Credit Card,681-715,Rent,83.60%,14.27%,12.80%,Currently paying,8614,0,
22843,20000,4700,36 months,662.19,23036.22,AL,6893.83,3,10,7,small_business,781+,Mortgage,0.50%,11.78%,0.22%,Paid,106,0,
22844,15000,15000,36 months,481.41,4809.3,VT,3995,8,24,4,Major Appliance Purchase,716-750,Mortgage,35.70%,9.63%,5.23%,Currently paying,3287,0,
22845,32875,32875,60 months,798.76,3187.36,PA,5000,8,29,5,small_business,716-750,Mortgage,72.10%,15.96%,22.50%,Currently paying,25377,0,
22846,6000,6000,36 months,187.08,2414.1,NY,12500,11,61,4,Home Improvement,716-750,Mortgage,22.40%,7.66%,10.22%,Currently paying,3717,2,2
22847,24000,24000,36 months,730.02,3649.9,NY,11250,7,21,10+,Consolidate Debt,781+,Mortgage,66.90%,5.99%,8.94%,Currently paying,80230,0,
22848,5000,5000,36 months,153.52,0,NY,7458.33,6,12,4,small_business,751-780,Rent,61.90%,6.62%,16.06%,No payment due,43230,0,
22849,2100,2100,36 months,66.73,1729.78,FL,1000,9,15,< 1,Other,716-750,Rent,4.10%,8.94%,5.80%,Currently paying,1316,1,18
22850,35000,35000,60 months,819.3,817.26,CT,15000,16,48,2,Home Improvement,716-750,Mortgage,38.30%,14.27%,16.07%,Currently paying,39289,0,
22851,4000,4000,36 months,136.33,1632.36,MD,3333.33,5,8,3,small_business,660-680,Rent,69.40%,13.80%,12.69%,Currently paying,6841,0,
22852,35000,35000,60 months,786.01,3928,OH,6916.67,14,34,5,Major Appliance Purchase,716-750,Rent,8.30%,12.42%,14.20%,Currently paying,3201,0,54
22853,9750,9750,36 months,328.8,3941.4,VA,4333.33,10,23,10+,small_business,681-715,Mortgage,83.80%,13.06%,21.83%,Currently paying,22877,0,
22854,5500,5500,36 months,171.11,2901.39,WV,8100,10,26,2,Wedding,751-780,Mortgage,4.60%,7.51%,8.77%,Currently paying,1704,0,48
22855,16500,16500,60 months,359.74,6813.21,MO,6291.67,13,41,10+,Consolidate Debt,751-780,Mortgage,14.20%,11.12%,9.41%,Currently paying,5399,0,
22856,16500,16500,36 months,553.49,551.71,PA,13750,9,27,2,Consolidate Debt,681-715,Rent,65.90%,12.69%,18.71%,Currently paying,17789,0,45
22857,6000,6000,36 months,184.23,734.4,NH,6877.65,14,58,1,Consolidate Debt,751-780,Mortgage,60.10%,6.62%,20.02%,Currently paying,20485,0,
22858,13000,13000,36 months,395.67,0,CO,6083.33,9,31,9,Consolidate Debt,751-780,Mortgage,15.60%,6.03%,4.82%,No payment due,13136,0,
22859,10000,10000,36 months,327.14,10430.72,RI,6000,14,22,3,Car Loan,716-750,Mortgage,41.50%,10.95%,13.20%,Currently paying,19761,0,44
22860,10000,10000,36 months,353.01,352.7,SC,4916.67,15,32,10+,Consolidate Debt,660-680,Mortgage,66.90%,16.29%,13.89%,Currently paying,18206,0,
22861,6800,6800,36 months,214.63,1498.49,OK,5667,8,16,8,Major Appliance Purchase,716-750,Rent,54.30%,8.49%,9.78%,Currently paying,2662,0,29
22862,5000,5000,36 months,159.59,2228.66,AZ,3200,2,6,< 1,Consolidate Debt,751-780,Mortgage,0.00%,9.25%,3.13%,Currently paying,0,0,
22863,7000,7000,60 months,167.53,832.75,CA,3125,8,28,4,Other,681-715,Rent,34.80%,15.27%,22.75%,Currently paying,3937,1,4
22864,5000,5000,36 months,156.41,2497.92,CA,20000,11,26,10+,Car Loan,716-750,Mortgage,0.00%,7.88%,7.32%,Currently paying,105130,1,12
22865,2200,2200,36 months,68.43,475.86,CA,2500,4,13,4,small_business,751-780,Rent,62.40%,7.49%,8.24%,Currently paying,3558,0,
22866,4000,4000,36 months,142.16,425.58,MD,3750,3,13,6,Medical Expenses,660-680,Mortgage,0.00%,16.77%,7.12%,Currently paying,0,0,35
22867,10500,10500,36 months,354.35,0,NY,4166.67,7,16,1,Consolidate Debt,681-715,Rent,85.10%,13.11%,18.86%,No payment due,13698,0,39
22868,18000,16582.12,36 months,571.4,9138.56,VA,3600,11,27,5,Car Loan,716-750,Rent,37.90%,8.88%,10.56%,Currently paying,2614,0,44
22869,12000,12000,60 months,299.14,2981.3,NM,5421.75,4,15,10+,Consolidate Debt,660-680,Rent,81.10%,17.14%,15.86%,Currently paying,1298,0,46
22870,6075,6075,36 months,205.02,0,UT,3166.67,11,27,10+,Credit Card,681-715,Mortgage,77.00%,13.11%,21.95%,No payment due,20012,0,
22871,5000,5000,36 months,161.13,321.52,OR,9166.67,10,27,6,Consolidate Debt,681-715,Mortgage,70.30%,9.91%,6.38%,Currently paying,4429,0,45
22872,9000,9000,36 months,280.97,9811.6,AL,4583.33,12,41,7,Consolidate Debt,751-780,Rent,8.90%,7.74%,9.93%,Paid,3940,0,
22873,12000,12000,36 months,368.45,735.84,UT,4458.33,9,16,3,Consolidate Debt,716-750,Mortgage,54.20%,6.62%,11.13%,Currently paying,22773,0,
22874,3500,3500,60 months,79.09,78.62,OH,3333,5,14,10+,Home Improvement,681-715,Mortgage,52.20%,12.69%,2.73%,Currently paying,3652,0,
22875,22000,22000,60 months,506.11,505.05,MD,6375,8,20,5,Consolidate Debt,716-750,Rent,67.60%,13.49%,29.87%,Currently paying,21284,0,
22876,14900,14900,36 months,478.21,16716.37,CA,5250,15,23,1,Consolidate Debt,751-780,Rent,14.90%,9.63%,17.54%,Paid,7504,0,
22877,6000,6000,36 months,181.97,2716.65,NJ,9583.33,8,23,10+,Consolidate Debt,751-780,Mortgage,59.20%,5.79%,10.15%,Currently paying,76103,0,
22878,17400,17400,60 months,447.93,446.86,CT,4542,13,17,4,Consolidate Debt,660-680,Mortgage,57.50%,18.64%,13.29%,Currently paying,17482,0,
22879,3000,3000,60 months,76.68,3777.39,Tex,3500,13,14,2,Home Improvement,660-680,Mortgage,42.90%,18.30%,21.57%,Paid,1630,0,
22880,2500,2500,36 months,85.87,1369.12,Tex,1800,4,11,1,Consolidate Debt,660-680,Rent,67.20%,14.35%,4.67%,Currently paying,2888,2,14
22881,10000,10000,60 months,251.66,750.84,SC,5833.33,18,50,4,Consolidate Debt,681-715,Own,40.30%,17.58%,15.09%,Currently paying,10732,1,22
22882,8000,8000,36 months,276.98,5239.38,AZ,3398.08,9,13,4,Major Appliance Purchase,660-680,Mortgage,85.30%,14.91%,22.98%,Currently paying,10146,0,33
22883,2500,2500,36 months,86.19,2323.08,SD,5416.66,8,17,9,Credit Card,660-680,Mortgage,78.10%,14.61%,15.23%,Currently paying,4763,0,42
22884,12000,12000,36 months,389.3,4278.56,TX,4166.67,13,27,5,Credit Card,681-715,Rent,35.70%,10.37%,16.58%,Currently paying,8179,0,
22885,9000,9000,36 months,279.92,1677.96,AZ,4066.67,17,30,7,Credit Card,716-750,Mortgage,36.50%,7.49%,26.04%,Currently paying,16073,0,
22886,4000,4000,36 months,122,4250.19,FL,3750,5,12,7,Other,751-780,Mortgage,34.20%,6.17%,13.07%,Paid,11907,0,
22887,7000,7000,36 months,217.42,6076,AZ,3352,14,36,< 1,Credit Card,751-780,Mortgage,14.10%,7.40%,8.89%,Currently paying,14014,0,
22888,15200,15200,36 months,528.93,1055.06,Tex,8000,15,21,5,Other,681-715,Mortgage,90.50%,15.27%,22.19%,Currently paying,48872,0,63
22889,12800,12800,60 months,274.3,3283.2,PA,5500,17,40,10+,Home Improvement,751-780,Mortgage,6.90%,10.37%,15.51%,Currently paying,3768,0,
22890,25000,25000,60 months,590.17,1180.2,CA,8833.33,9,44,4,Credit Card,716-750,Mortgage,56.40%,14.65%,7.15%,Currently paying,29579,0,
22891,15000,15000,36 months,486.62,15381.24,CO,3750,7,15,< 1,Credit Card,716-750,Rent,57.20%,10.37%,13.57%,Paid,15174,0,
22892,15000,15000,36 months,469.36,1876.24,CA,5166.67,6,10,< 1,Credit Card,716-750,Rent,36.80%,7.90%,8.25%,Currently paying,15074,0,
22893,12700,12700,60 months,274.49,3017.52,FL,4333.33,10,25,2,small_business,781+,Mortgage,4.50%,10.74%,1.87%,Currently paying,3054,0,
22894,15300,15300,60 months,309.5,1234.32,AZ,3333.33,10,32,10+,Vacation,781+,Mortgage,8.80%,7.90%,25.23%,Currently paying,124659,0,
22895,10000,10000,36 months,307.04,1918.81,AL,6250,12,38,1,small_business,751-780,Mortgage,0.00%,6.62%,26.61%,Currently paying,0,0,
22896,5000,5000,36 months,171.31,1877.81,KY,5750,7,31,10+,Home Improvement,660-680,Mortgage,59.70%,14.17%,9.34%,Currently paying,955,4,3
22897,7000,7000,36 months,246.07,1714.93,AZ,3666.67,11,17,4,Consolidate Debt,660-680,Rent,81.60%,15.99%,9.76%,Currently paying,7504,0,
22898,12000,11998.59,36 months,399.78,14390.2,OH,5148,9,21,1,Consolidate Debt,716-750,Mortgage,56.60%,12.21%,20.59%,Paid,2941,0,
22899,21500,21500,36 months,693.65,6115.39,RI,5833.33,6,16,5,Consolidate Debt,716-750,Rent,73.30%,9.99%,17.21%,Currently paying,20460,0,
22900,25000,25000,36 months,873.63,12202.82,NC,6250,6,39,4,Consolidate Debt,681-715,Mortgage,53.70%,15.57%,9.17%,Currently paying,15955,0,46
22901,10000,10000,36 months,335.45,334.5,CA,2083.33,9,17,2,Other,681-715,Rent,83.20%,12.69%,14.21%,Currently paying,13089,0,
22902,32000,23025,60 months,797.7,7969.1,GA,14166.67,13,32,< 1,Consolidate Debt,681-715,Mortgage,83.50%,17.14%,14.24%,Currently paying,39898,0,
22903,10800,4391.06,36 months,169.91,5943.63,NJ,5833.33,9,14,3,Consolidate Debt,681-715,Rent,38.20%,12.21%,11.64%,Paid,12142,0,
22904,12000,12000,36 months,410.08,0,TX,9000,9,16,3,Consolidate Debt,681-715,Rent,74.90%,13.99%,12.34%,No payment due,6496,0,
22905,20000,20000,60 months,458.66,5939.05,CO,3660.8,3,5,6,Major Appliance Purchase,751-780,Mortgage,0.00%,13.35%,0.00%,Currently paying,0,0,
22906,24000,24000,36 months,843.3,2527.14,NC,11208.33,15,24,9,Consolidate Debt,681-715,Mortgage,57.80%,15.96%,10.46%,Currently paying,25827,0,58
22907,4000,4000,36 months,131.22,4111.14,NY,4833.33,7,28,4,Home Improvement,716-750,Own,5.10%,11.14%,5.86%,Paid,823,0,37
22908,8325,8325,60 months,202.41,1606.56,NY,1917,7,8,6,Consolidate Debt,681-715,Rent,72.30%,15.99%,22.38%,Currently paying,8460,0,
22909,15000,13983.16,36 months,499.73,17258.45,TX,8613.58,7,33,4,small_business,751-780,Mortgage,42.50%,12.21%,8.57%,Paid,11700,0,
22910,12000,12000,60 months,248.52,494.22,FL,2773.33,6,17,6,Other,751-780,Mortgage,41.60%,8.90%,9.30%,Currently paying,8245,0,26
22911,10000,10000,36 months,334.16,1001.58,NY,3083.33,9,15,n/a,Consolidate Debt,681-715,Rent,33.60%,12.42%,21.79%,Currently paying,4306,0,77
22912,5000,5000,36 months,172.94,3275.79,NY,5416.67,13,19,< 1,Other,660-680,Rent,51.40%,14.84%,20.47%,Currently paying,11464,1,6
22913,25000,25000,36 months,838.63,2513.46,CA,10000,14,34,n/a,Consolidate Debt,681-715,Mortgage,37.50%,12.69%,10.93%,Currently paying,24921,0,38
22914,3000,3000,60 months,67.38,134.42,PA,3834,16,36,< 1,Other,716-750,Rent,53.90%,12.42%,18.23%,Currently paying,3017,0,
22915,2100,2100,36 months,64.96,2338.11,MA,9166.67,4,6,< 1,Consolidate Debt,781+,Rent,0.30%,7.12%,0.22%,Paid,50,0,0
22916,17500,17500,60 months,384.79,6879.78,MI,7500,9,36,7,Consolidate Debt,716-750,Mortgage,55.10%,11.49%,12.75%,Currently paying,16231,0,
22917,12500,12500,60 months,309.92,2458.16,PA,2083.33,7,21,7,Consolidate Debt,681-715,Mortgage,79.90%,16.89%,15.31%,Currently paying,8150,0,
22918,5100,5100,36 months,166.95,1162.56,Ill,4900,9,35,10+,Home Improvement,681-715,Mortgage,69.70%,10.99%,23.82%,Currently paying,8777,0,43
22919,25000,18275,36 months,861.63,29415.19,FL,8750,11,44,< 1,Consolidate Debt,681-715,Rent,68.00%,14.59%,24.64%,Paid,20798,0,
22920,2800,2800,36 months,88.65,3191.12,MA,10000,6,8,< 1,Other,716-750,None,14.90%,8.70%,15.00%,Paid,8155,0,
22921,8000,8000,36 months,259.08,8964.7,MA,3333,5,7,7,Major Appliance Purchase,716-750,Mortgage,58.40%,10.25%,3.81%,Paid,6075,0,
22922,12000,11542.78,36 months,363.93,3993.66,CA,3750,10,31,2,Household Expenses,781+,Rent,17.00%,5.79%,0.80%,Currently paying,1518,0,
22923,25000,25000,60 months,638.25,636.51,VA,11250,12,30,< 1,Consolidate Debt,681-715,Mortgage,85.20%,18.25%,11.12%,Currently paying,27002,0,61
22924,5000,5000,60 months,101.1,2013,NY,3666.67,7,19,10+,Household Expenses,781+,Own,17.10%,7.88%,13.31%,Currently paying,2451,0,
22925,1500,1500,36 months,51.26,985.99,CA,1300,4,4,< 1,Consolidate Debt,681-715,Mortgage,41.00%,13.98%,3.85%,Currently paying,820,1,18
22926,18000,18000,60 months,414.09,412.94,SC,5000,8,26,10+,Consolidate Debt,716-750,Own,36.10%,13.49%,23.28%,Currently paying,15110,0,
22927,12000,12000,60 months,291.76,1449.55,NM,6917,8,17,10+,Major Appliance Purchase,681-715,Rent,37.30%,15.99%,2.79%,Currently paying,6603,0,28
22928,8000,8000,36 months,276.7,5518,CA,2083.33,5,7,4,Major Appliance Purchase,681-715,Rent,69.40%,14.84%,6.48%,Currently paying,5483,0,
22929,25000,25000,60 months,680.28,26749.03,VA,6000,20,37,4,Consolidate Debt,660-680,Mortgage,60.30%,21.28%,20.68%,Paid,20199,0,
22930,7500,7500,36 months,247.29,4191.69,Tex,6666.67,13,39,4,Wedding,681-715,Rent,70.40%,11.49%,21.33%,Currently paying,61847,0,
22931,6500,6500,36 months,198.25,5051.01,MD,2750,13,24,4,Consolidate Debt,716-750,Rent,17.50%,6.17%,19.53%,Currently paying,8934,0,
22932,28000,28000,60 months,646.74,0,NJ,10100,12,24,10+,Consolidate Debt,716-750,Mortgage,66.20%,13.67%,13.38%,No payment due,21369,0,
22933,7500,0,36 months,206.37,2888.9,VA,3166.67,13,16,< 1,Home Improvement,681-715,Mortgage,22.30%,11.59%,8.53%,Extremely late/charged off/default,6288,0,
22934,5000,5000,36 months,164.55,3446.73,NY,11250,18,38,10+,Consolidate Debt,681-715,Rent,90.90%,11.36%,24.76%,Currently paying,65979,0,
22935,4600,4600,36 months,157.2,0,MN,4166.67,9,12,5,Consolidate Debt,660-680,Rent,78.90%,13.99%,14.26%,Extremely late/charged off/default,5837,0,
22936,30200,30200,60 months,855.87,0,AK,6875,7,23,10+,Consolidate Debt,660-680,Rent,90.30%,23.26%,9.24%,No payment due,8218,0,24
22937,13800,13800,60 months,298.26,3577.32,PA,7083.33,18,54,< 1,Consolidate Debt,751-780,Mortgage,22.20%,10.74%,14.44%,Currently paying,20460,0,
22938,5000,5000,36 months,167.84,4005.84,NJ,4583.33,5,11,3,Major Appliance Purchase,681-715,Rent,83.70%,12.73%,7.77%,Currently paying,10375,0,46
22939,15000,3300,36 months,457.49,15077.27,NY,5000,8,21,4,Moving,751-780,Rent,8.50%,6.17%,1.72%,Paid,5106,0,79
22940,15250,15250,60 months,364.48,6899.85,CA,8679.1,19,43,6,Consolidate Debt,681-715,Mortgage,76.10%,15.21%,16.78%,Currently paying,39035,0,
22941,12000,12000,36 months,363.93,3628.2,HI,3314.92,5,13,8,Consolidate Debt,781+,Rent,24.60%,5.79%,13.70%,Currently paying,6648,0,
22942,9250,9168.56,36 months,318.22,4043.63,CA,2700,10,20,9,Consolidate Debt,660-680,Rent,90.00%,14.46%,22.41%,Late,20880,0,
22943,7000,7000,36 months,224.66,2914.21,NM,5500,15,22,6,Wedding,681-715,Mortgage,48.30%,9.63%,22.84%,Currently paying,15360,0,
22944,4200,4200,36 months,127.76,766.08,FL,7833.33,5,16,10+,Other,781+,Mortgage,3.90%,5.99%,0.57%,Currently paying,924,0,
22945,10000,10000,36 months,301.6,4510.65,SD,6333.33,7,22,6,Credit Card,751-780,Mortgage,62.60%,5.42%,18.52%,Currently paying,14646,0,
22946,11450,11450,36 months,361.4,2884.72,WA,3333.33,10,15,7,Consolidate Debt,716-750,Rent,34.00%,8.49%,21.21%,Currently paying,10192,0,
22947,19000,19000,36 months,618.9,618.43,FL,4416.67,12,39,4,Consolidate Debt,716-750,Mortgage,38.20%,10.65%,8.74%,Currently paying,12007,0,
22948,12000,12000,36 months,399.26,0,PA,5416.67,5,8,6,Credit Card,681-715,Rent,91.40%,12.12%,13.50%,No payment due,7770,0,
22949,15000,15000,36 months,484.01,4846.08,CA,2400,8,15,10+,Consolidate Debt,716-750,Rent,28.70%,10.00%,14.29%,Currently paying,14302,0,
22950,30000,19600,60 months,492.29,3435.6,AZ,7000,5,27,10+,Consolidate Debt,716-750,Rent,65.70%,17.49%,12.51%,Currently paying,32589,0,
22951,12700,12700,60 months,272.16,2977.92,FL,3166.67,6,22,9,Consolidate Debt,716-750,Mortgage,84.20%,10.37%,17.65%,Currently paying,24593,0,
22952,6000,6000,36 months,199.63,0,NC,15750,16,37,10+,Home Improvement,681-715,Mortgage,90.70%,12.12%,17.99%,No payment due,143935,0,
22953,4000,4000,36 months,122.4,2200.5,MA,4500,6,18,10+,Home Improvement,751-780,Mortgage,12.90%,6.39%,19.82%,Currently paying,3071,0,
22954,25000,25000,60 months,665.83,4658.78,GA,6833,12,33,7,Consolidate Debt,681-715,Mortgage,19.80%,20.25%,24.19%,Currently paying,9380,1,5
22955,8000,8000,36 months,268.36,1336.4,SC,7083,11,32,4,Consolidate Debt,681-715,Mortgage,57.60%,12.69%,17.10%,Currently paying,9345,1,10
22956,5000,5000,36 months,160.78,0,OH,6833.33,15,43,10+,Medical Expenses,681-715,Mortgage,53.50%,9.76%,19.54%,No payment due,14879,0,
22957,12250,2550,36 months,416.72,6046.04,NJ,2500,7,7,< 1,Consolidate Debt,681-715,Rent,61.30%,13.67%,13.28%,Extremely late/charged off/default,12558,0,
22958,10000,10000,36 months,350.64,0,CA,5416.67,8,15,< 1,Consolidate Debt,681-715,Rent,95.90%,15.81%,13.53%,No payment due,12627,0,
22959,15600,15600,36 months,558.29,2787.75,MI,7250,6,19,10+,Consolidate Debt,660-680,Mortgage,48.60%,17.27%,7.78%,Currently paying,1070,2,7
22960,20000,20000,60 months,549.43,4926.24,NY,3787,21,42,n/a,Consolidate Debt,660-680,Own,42.90%,21.74%,18.85%,Currently paying,17784,0,81
22961,4000,4000,36 months,130.18,908.95,AZ,2000,3,7,< 1,Other,751-780,Mortgage,1.70%,10.59%,1.00%,Currently paying,50,0,
22962,1500,1500,36 months,48.84,1072.06,DE,3166.67,6,10,3,Home Improvement,681-715,Mortgage,49.20%,10.62%,15.16%,Currently paying,2116,0,47
22963,16000,16000,36 months,546.2,19263.38,NV,6417,10,14,2,Consolidate Debt,681-715,Mortgage,59.70%,13.92%,15.83%,Paid,17923,0,
22964,14000,14000,60 months,280.47,1680.96,OR,3333.33,7,14,10+,Consolidate Debt,781+,Rent,31.90%,7.49%,12.21%,Currently paying,14685,0,
22965,21000,21000,36 months,688.61,6859.4,CA,9166.67,5,36,10+,Consolidate Debt,716-750,Rent,88.90%,11.11%,11.00%,Currently paying,33974,0,
22966,12000,12000,36 months,400.99,1200.87,CA,5200,18,28,5,Credit Card,681-715,Rent,63.50%,12.42%,16.85%,Currently paying,12900,0,
22967,10950,10950,36 months,347.7,347.42,CA,4166.67,6,31,1,Consolidate Debt,716-750,Mortgage,95.90%,8.90%,13.03%,Currently paying,26862,0,
22968,15000,15000,36 months,473.45,2838.18,PA,5833.33,11,30,3,Consolidate Debt,716-750,Mortgage,29.00%,8.49%,6.60%,Currently paying,18438,1,3
22969,16000,16000,60 months,399.97,1194.96,CA,15000,18,42,4,Other,681-715,Mortgage,22.00%,17.27%,12.84%,Currently paying,5500,0,
22970,18000,18000,36 months,563.23,1125.98,VA,3583.33,7,13,9,Credit Card,716-750,Rent,47.80%,7.90%,13.20%,Currently paying,14106,0,
22971,18000,17125,60 months,398.39,3578.94,NY,3333.33,16,32,10+,Credit Card,716-750,Mortgage,47.20%,13.99%,21.12%,Currently paying,20287,0,
22972,8000,8000,36 months,260.93,0,MA,3166.67,9,25,1,Consolidate Debt,681-715,Own,46.10%,10.74%,22.55%,No payment due,13763,0,
22973,16000,16000,36 months,532.8,15434.38,NY,7500,19,34,7,Consolidate Debt,716-750,Rent,17.80%,12.18%,13.68%,Currently paying,5630,0,
